Cust_ID,Target,Age,Gender,Balance,Occupation,No_OF_CR_TXNS,AGE_BKT,Holding_Period,SCR
C11088427,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11089914,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11090894,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11091243,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11092790,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11093860,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11094937,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11095305,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11096151,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11097192,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11098810,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11099779,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11100381,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11101856,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11102438,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11103492,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11104993,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11105696,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11106191,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11107825,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11108834,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11109581,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11110452,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11111376,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11112159,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11113167,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11114835,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11115458,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11116256,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11117458,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11118440,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11119883,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11120147,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11121886,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11122122,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11123662,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11124944,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11125384,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11126854,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11127560,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11128763,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11129163,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11130940,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11131672,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11132865,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11133290,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11134532,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11135883,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11136961,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11137568,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11138566,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11139606,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11140350,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11141735,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11142778,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11143576,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11144691,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11145166,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11146840,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11147844,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11148285,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11149376,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11150509,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11151579,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11152988,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11153276,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11154750,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11155811,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11156775,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11157183,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11158147,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11159575,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11160847,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11161771,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11162237,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11163759,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11164884,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11165543,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11166481,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11167513,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11168680,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11169396,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11170462,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11171452,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11172382,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11173897,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11174491,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11175513,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11176982,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11177950,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11178725,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11179670,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11180530,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11181687,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11182130,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11183836,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11184336,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11185176,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11186934,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11187739,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11188995,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11189321,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11190795,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11191629,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11192456,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11193582,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11194598,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11195164,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11196133,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11197328,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11198145,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11199999,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11200528,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11201273,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11202951,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11203883,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11204392,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11205300,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11206161,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11207291,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11208509,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11209708,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11210717,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11211981,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11212686,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11213896,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11214141,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11215634,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11216624,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11217916,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11218210,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11219342,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11220242,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11221356,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11222583,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11223336,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11224944,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11225640,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11226952,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11227106,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11228996,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11229373,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11230377,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11231572,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11232535,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11233639,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11234824,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11235695,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11236333,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11237542,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11238662,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11239896,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11240855,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11241513,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11242634,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11243178,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11244875,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11245822,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11246766,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11247264,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11248409,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11249938,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11250108,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11251254,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11252297,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11253578,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11254946,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11255299,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11256234,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11257715,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11258689,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11259952,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11260104,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11261694,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11262132,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11263886,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11264909,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11265410,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11266372,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11267245,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11268662,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11269116,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11270137,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11271180,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11272959,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11273886,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11274650,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11275397,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11276195,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11277675,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11278225,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11279519,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11280325,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11281389,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11282544,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11283194,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11284817,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11285166,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11286738,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11287634,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11288910,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11289301,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11290183,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11291168,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11292500,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11293843,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11294888,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11295612,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11296918,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11297156,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11298727,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11299694,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11300438,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11301833,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11302141,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11303865,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11304877,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11305915,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11306504,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11307594,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11308239,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11309738,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11310829,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11311585,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11312524,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11313453,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11314374,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11315389,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11316394,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11317674,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11318179,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11319599,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11320776,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11321971,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11322690,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11323682,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11324286,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11325678,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11326615,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11327183,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11328389,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11329273,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11330797,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11331452,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11332833,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11333587,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11334958,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11335509,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11336748,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11337265,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11338728,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11339289,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11340301,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11341389,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11342270,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11343189,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11344420,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11345800,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11346614,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11347265,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11348581,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11349410,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11350743,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11351212,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11352573,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11353805,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11354803,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11355425,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11356570,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11357159,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11358764,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11359143,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11360435,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11361741,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11362413,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11363929,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11364532,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11365100,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11366128,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11367661,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11368305,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11369548,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11370145,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11371122,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11372343,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11373623,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11374139,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11375740,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11376791,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11377511,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11378161,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11379580,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11380735,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11381614,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11382321,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11383688,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11384676,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11385617,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11386449,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11387187,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11388476,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11389524,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11390202,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11391207,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11392778,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11393460,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11394990,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11395423,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11396900,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11397858,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11398362,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11399732,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11400879,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11401301,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11402790,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11403526,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11404969,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11405777,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11406313,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11407437,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11408545,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11409734,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11410618,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11411726,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11412511,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11413849,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11414173,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11415838,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11416202,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11417508,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11418513,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11419242,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11420521,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11421277,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11422679,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11423402,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11424866,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11425273,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11426450,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11427652,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11428208,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11429357,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11430662,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11431666,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11432928,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11433677,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11434186,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11435916,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11436160,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11437583,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11438815,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11439600,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11440830,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11441487,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11442919,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11443393,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11444403,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11445739,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11446403,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11447646,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11448563,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11449944,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11450911,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11451810,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11452803,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11453342,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11454209,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11455432,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11456803,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11457591,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11458686,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11459232,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11460928,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11461853,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11462321,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11463597,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11464535,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11465763,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11466320,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11467405,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11468979,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11469319,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11470447,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11471968,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11472457,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11473454,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11474383,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11475980,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11476717,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11477275,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11478127,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11479423,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11480647,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11481972,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11482202,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11483567,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11484309,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11485147,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11486496,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11487676,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11488436,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11489268,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11490719,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11491158,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11492946,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11493181,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11494432,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11495991,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11496328,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11497329,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11498782,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11499700,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11500859,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11501878,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11502613,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11503932,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11504701,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11505922,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11506861,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11507909,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11508550,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11509445,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11510886,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11511921,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11512684,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11513182,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11514453,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11515133,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11516579,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11517132,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11518687,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11519698,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11520173,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11521345,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11522225,NA,NA,NA,NA,NA,NA,NA,NA,NA
